Video Link,Title,Description,Content Provider,Language
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/312531102528143360111477_312531102523490304212075_312531102523490304212075?e=19|*|||,Algebraic Expressions,N/A,DIKSHA,English  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/312531102528151552111481_312531102523490304212075_312531102523490304212075?e=0|*|||,Exponents,N/A,DIKSHA,English  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/312531102528151552111484_312531102523490304212075_312531102523490304212075?e=1|*|||,Quadrilaterals,N/A,DIKSHA,English  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/312531102528167936111492_312531102523490304212075_312531102523490304212075?e=2|*|||,Lines And Angles,N/A,DIKSHA,English  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/312531102528184320111504_312531102523490304212075_312531102523490304212075?e=3|*|||,Data Handiling,N/A,DIKSHA,English  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/312531102528184320111505_312531102523490304212075_312531102523490304212075?e=4|*|||,Understanding 3d And 2d,N/A,DIKSHA,English  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/312531102528192512111510_312531102523490304212075_312531102523490304212075?e=5|*|||,Congruency Of Triangles,N/A,DIKSHA,English  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/312531102528225280111529_312531102523490304212075_312531102523490304212075?e=6|*|||,Triangle And Its Properties,N/A,DIKSHA,English  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/312531102528225280111531_312531102523490304212075_312531102523490304212075?e=7|*|||,"Fraction,decimals And Rational Numbers",N/A,DIKSHA,English  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/312531102528225280111532_312531102523490304212075_312531102523490304212075?e=8|*|||,Integers,N/A,DIKSHA,English  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/312531102528233472111534_312531102523490304212075_312531102523490304212075?e=9|*|||,Area And Perimeter,N/A,DIKSHA,English  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/312531102528233472111535_312531102523490304212075_312531102523490304212075?e=10|*|||,Construction Of Traingle,N/A,DIKSHA,English  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31260529187853926428902_31260529187853926428902?e=11|*|||,Mathematics Book Telugu Medium for Andhra Pradesh Board Class VII,N/A,DIKSHA,Telugu  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31260529188397056019081_31260529187853926428902_31260529187853926428902?e=12|*|||,"భిన్నాలు,దశాంశాలు మరియు అకరణీయ సంఖ్యలు",N/A,DIKSHA,Telugu  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31260529188401152019097_31260529187853926428902_31260529187853926428902?e=13|*|||,త్రిభుజాల నిర్మాణాలు,N/A,DIKSHA,Telugu  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31260529188404428819110_31260529187853926428902_31260529187853926428902?e=14|*|||,వైశాల్యం-చుట్టుకొలత,N/A,DIKSHA,Telugu  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31260529188406886419120_31260529187853926428902_31260529187853926428902?e=15|*|||,సామాన్య సమీకరణాలు,N/A,DIKSHA,Telugu  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31260529188413440019137_31260529187853926428902_31260529187853926428902?e=16|*|||,త్రిభుజాల సర్వసమానత్వం,N/A,DIKSHA,Telugu  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31260529188415078419143_31260529187853926428902_31260529187853926428902?e=17|*|||,సౌష్ఠవం,N/A,DIKSHA,Telugu  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31260529188421632019156_31260529187853926428902_31260529187853926428902?e=18|*|||,త్రిమితీయ మరియు ద్విమితీయ ఆకారాల అవగాహన,N/A,DIKSHA,Telugu  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31260529188425728019169_31260529187853926428902_31260529187853926428902?e=19|*|||,చతుర్భుజాలు,N/A,DIKSHA,Telugu  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31260529188430643219188_31260529187853926428902_31260529187853926428902?e=0|*|||,త్రిభుజము ధర్మాలు,N/A,DIKSHA,Telugu  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31260529188434739219206_31260529187853926428902_31260529187853926428902?e=1|*|||,పూర్ణ సంఖ్యలు,N/A,DIKSHA,Telugu  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31260529188437196819213_31260529187853926428902_31260529187853926428902?e=2|*|||,రేఖలు-కోణములు,N/A,DIKSHA,Telugu  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31260529188442112019227_31260529187853926428902_31260529187853926428902?e=3|*|||,నిష్పత్తి-ఉపయోగాలు,N/A,DIKSHA,Telugu  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31260529188442931219231_31260529187853926428902_31260529187853926428902?e=4|*|||,దత్తాంశ నిర్వాహణ,N/A,DIKSHA,Telugu  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31260529188443750419234_31260529187853926428902_31260529187853926428902?e=5|*|||,ఘాతాంకాలు,N/A,DIKSHA,Telugu  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31260529188445388819240_31260529187853926428902_31260529187853926428902?e=6|*|||,బీజీయ సమాసాలు,N/A,DIKSHA,Telugu  2022-09-07
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/3129657290512957441304_3129657290512957441304?e=7|*|||,गणित : पाठ्यपुस्तक - Bihar Board for Class VII,N/A,DIKSHA,Hindi  2020-08-18
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31296573223836057611753_3129657290512957441304_3129657290512957441304?e=8|*|||,पूणांंक की समझ,N/A,DIKSHA,Hindi  2020-08-18
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31296573223836057611754_3129657290512957441304_3129657290512957441304?e=9|*|||,भिन्न संख्याये,N/A,DIKSHA,Hindi  2020-08-18
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31296573223836876811755_3129657290512957441304_3129657290512957441304?e=10|*|||,दशमलव भिन्न,N/A,DIKSHA,Hindi  2020-08-18
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31296573223836876811756_3129657290512957441304_3129657290512957441304?e=11|*|||,आंकड़ों का प्रबंधन,N/A,DIKSHA,Hindi  2020-08-18
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31296573223836876811757_3129657290512957441304_3129657290512957441304?e=12|*|||,ज्यामितीय आकृतियों की समझ,N/A,DIKSHA,Hindi  2020-08-18
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31296573223836876811758_3129657290512957441304_3129657290512957441304?e=13|*|||,त्रिभुज और उसके गुण,N/A,DIKSHA,Hindi  2020-08-18
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31296573223836876811759_3129657290512957441304_3129657290512957441304?e=14|*|||,सर्वांगसमता,N/A,DIKSHA,Hindi  2020-08-18
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31296573223837696011760_3129657290512957441304_3129657290512957441304?e=15|*|||,घातांक,N/A,DIKSHA,Hindi  2020-08-18
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31296573223837696011761_3129657290512957441304_3129657290512957441304?e=16|*|||,बीजिए व्यंजक,N/A,DIKSHA,Hindi  2020-08-18
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31296573223837696011762_3129657290512957441304_3129657290512957441304?e=17|*|||,राशियों की तुलना,N/A,DIKSHA,Hindi  2020-08-18
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31296573223837696011763_3129657290512957441304_3129657290512957441304?e=18|*|||,सरल समीकरण,N/A,DIKSHA,Hindi  2020-08-18
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31296573223837696011764_3129657290512957441304_3129657290512957441304?e=19|*|||,परिमेय संख्याए्ँ,N/A,DIKSHA,Hindi  2020-08-18
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31296573223838515211765_3129657290512957441304_3129657290512957441304?e=0|*|||,ज्यामिति आकृतियों की रचना,N/A,DIKSHA,Hindi  2020-08-18
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31296573223838515211766_3129657290512957441304_3129657290512957441304?e=1|*|||,सममिति,N/A,DIKSHA,Hindi  2020-08-18
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31296573223838515211767_3129657290512957441304_3129657290512957441304?e=2|*|||,परिमिति एवं क्षेत्रफल,N/A,DIKSHA,Hindi  2020-08-18
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/31296573223838515211768_3129657290512957441304_3129657290512957441304?e=3|*|||,त्रिविमीय आकृतियों का द्विविमीय निरुपण,N/A,DIKSHA,Hindi  2020-08-18
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/3132133699863101441433_3132133699863101441433?e=4|*|||,Mathematics Book English Medium - 2021 for Andhra Pradesh Board Class VII,QR Coded Mathematics English medium Text Book,DIKSHA,English  2022-09-08
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/3132133701763645441773_3132133699863101441433_3132133699863101441433?e=5|*|||,Data Handling,N/A,DIKSHA,English  2022-09-08
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/3132133701763973121783_3132133699863101441433_3132133699863101441433?e=6|*|||,"Fractions, Decimals and Rational numbers",N/A,DIKSHA,English  2022-09-08
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/3132133701764218881791_3132133699863101441433_3132133699863101441433?e=7|*|||,Integers,N/A,DIKSHA,English  2022-09-08
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/3132133701764382721797_3132133699863101441433_3132133699863101441433?e=8|*|||,Lines and angles,N/A,DIKSHA,English  2022-09-08
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/3132133701764628481809_3132133699863101441433_3132133699863101441433?e=9|*|||,Simple equations,N/A,DIKSHA,English  2022-09-08
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/3132133701764710401811_3132133699863101441433_3132133699863101441433?e=10|*|||,Triangles,N/A,DIKSHA,English  2022-09-08
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/3132133723297136641572_3132133723297136641572?e=11|*|||,Mathematics Book Telugu Medium - 2021 for Andhra Pradesh Board Class VII,N/A,DIKSHA,Telugu  2022-09-08
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/3132133725298196481813_3132133723297136641572_3132133723297136641572?e=12|*|||,"Fractions, Decimals and Rational numbers",N/A,DIKSHA,Telugu  2022-09-08
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/3132133725298524161819_3132133723297136641572_3132133723297136641572?e=13|*|||,Integers,N/A,DIKSHA,Telugu  2022-09-08
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/3132133725299179521841_3132133723297136641572_3132133723297136641572?e=14|*|||,Simple equations,N/A,DIKSHA,Telugu  2022-09-08
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/3132133725299343361847_3132133723297136641572_3132133723297136641572?e=15|*|||,Lines and angles,N/A,DIKSHA,Telugu  2022-09-08
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/3132133725299589121855_3132133723297136641572_3132133723297136641572?e=16|*|||,Triangles,N/A,DIKSHA,Telugu  2022-09-08
http://ndl.iitkgp.ac.in/se_document/diksha/diksha/3132133725299671041859_3132133723297136641572_3132133723297136641572?e=17|*|||,Data Handling,N/A,DIKSHA,Telugu  2022-09-08
http://ndl.iitkgp.ac.in/se_document/filo/filo/370038?e=18|*|||,Solutions for Properties of Addition and Subtraction of Integers: 3 (Class VII Mathematics Miscellaneous Questions),N/A,filo,Hindi | English
http://ndl.iitkgp.ac.in/se_document/filo/filo/370049?e=19|*|||,Solutions for Division of Decimals: 1 (Class VII Mathematics Miscellaneous Questions),N/A,filo,Hindi | English
http://ndl.iitkgp.ac.in/se_document/filo/filo/370055?e=0|*|||,Solutions for Chance and Probability: 1 (Class VII Mathematics Miscellaneous Questions),N/A,filo,Hindi | English
http://ndl.iitkgp.ac.in/se_document/filo/filo/370115?e=1|*|||,Solutions for Comparison of Rational Numbers: 1 (Class VII Mathematics Miscellaneous Questions),N/A,filo,Hindi | English
http://ndl.iitkgp.ac.in/se_document/filo/filo/370117?e=2|*|||,Solutions for Rational Numbers between Two Rational Numbers: 2 (Class VII Mathematics Miscellaneous Questions),N/A,filo,Hindi | English
http://ndl.iitkgp.ac.in/se_document/filo/filo/370119?e=3|*|||,Solutions for Multiplication and Division of Rational Numbers: 1 (Class VII Mathematics Miscellaneous Questions),N/A,filo,English | Hindi
http://ndl.iitkgp.ac.in/se_document/filo/filo/370146?e=4|*|||,Solutions for Addition of Algebraic Expressions: 1 (Class VII Mathematics Miscellaneous Questions),N/A,filo,Hindi | English
http://ndl.iitkgp.ac.in/se_document/filo/filo/370150?e=5|*|||,Solutions for Subtraction of Algebraic Expressions: 4 (Class VII Mathematics Miscellaneous Questions),N/A,filo,English | Hindi
http://ndl.iitkgp.ac.in/se_document/filo/filo/370159?e=6|*|||,Solutions for Laws of Exponents: 3 (Class VII Mathematics Miscellaneous Questions),N/A,filo,English | Hindi
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_1_and_1_to_different_powers_hindi?e=7|*|||,Powers and Exponents: 1 and -1 to different powers (Hindi),Use odd and even rules to determine the sign of an exponential expression.,Khan Academy,Hindi  2018-07-23
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_absolute_value_as_distance_between_numbers?e=8|*|||,Absolute value as distance between numbers,"In this video, we think about what a-b really means, and we verify that a-b = b-a by looking at an example.",Khan Academy,English  2017-03-20
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_adding_and_subtracting_a_decimal_percentage_and_fraction?e=9|*|||,Adding & subtracting rational numbers: 79% - 79.1 - 58 1/10,Sal evaluates 79% - 79.1 - 58 1/10.,Khan Academy,English  2017-03-22
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_adding_and_subtracting_negative_number_examples?e=10|*|||,Adding & subtracting negative numbers,Learn how to add and subtract negative numbers. The problems solved in this video are 2 - 3 = -1 and -2 - 3 = -5 and -2 + 3 = 1 and 2 - (-3) = 5 and -2 - (-3).,Khan Academy,English  2017-03-19
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_adding_and_subtracting_polynomials_1?e=11|*|||,Adding polynomials,Sal simplifies (5x² + 8x - 3) + (2x² - 7x + 13x).,Khan Academy,English  2017-02-27
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_adding_and_subtracting_polynomials_3?e=12|*|||,Adding & subtracting multiple polynomials,Sal simplifies (x³ + 3x - 6) + (-2x² + x - 2) - (3x - 4).,Khan Academy,English  2017-02-27
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_adding_and_subtracting_the_same_thing_from_both_sides?e=13|*|||,One-step addition & subtraction equations,Learn how to solve one-step addition and subtraction equations by adding or subtracting the same thing from both sides of the equation.,Khan Academy,English  2017-03-09
